wav_path,speaker_id,gender,age,region,duration,transcript,pred_A,pred_B
노인남여_노인대화08_F_1531552733_69_수도권_실내_09952.wav,1531552733,F,69,수도권,14.16,그게 요즘에는 슬로우푸드도 유행이지만 슬로우 슬로우운동도 또 유행이 유행이더라고,그게 요즘에는 슬로우푸드도 유행이지만 슬로우 슬로우 운동도 또 유행이 유행이더라고,그게 요즘에는 슬로우푸드도 유행이지만 슬로우 운동도 또 유행이더라고
노인남여_노인대화08_F_1531552733_69_수도권_실내_09956.wav,1531552733,F,69,수도권,10.07,그리고 중국 드라마나 영화를 보면 기체조 하는 거 있잖아,그리고 중국 드라마나 영화를 보면 기체조 하는 거 있잖아,그리고 중국 드라마나 영화를 보면 기체조 하는 거 있잖아
노인남여_노인대화08_F_1531552733_69_수도권_실내_09962.wav,1531552733,F,69,수도권,11.432,빨리 걸으면 내 안에 있는 내장지방이 빠질 거 같애,빨리 걸으면 내 안에 있는 내장 지방이 빠질 거 같애,빨리 걸으면 내 안에 있는 내장 지방이 빠질 거 같애
노인남여_노인대화08_F_1531552733_69_수도권_실내_09965.wav,1531552733,F,69,수도권,12.114,그러니까 차라리 역으로 천천히 운동하는 걸 찾는 방법도 괜찮을 것 같애,그러니까 차라리 역으로 천천히 운동하는 걸 찾는 방법도 괜찮을 것 같애,그러니까 차라리 역으로 천천히 운동하는 걸 찾는 방법도 괜찮을 것 같애
노인남여_노인대화08_F_1531552733_69_수도권_실내_09968.wav,1531552733,F,69,수도권,10.49,그 안심 등심 그 그게 다이어트 식품이 아니라,그 안심 등심 그게 다이어트 식품이 아니라,안심 등심 그게 다이어트 식품이 아니라
노인남여_노인대화08_F_1531552733_69_수도권_실내_09969.wav,1531552733,F,69,수도권,15.02,다이어트는 우리 장조림 할때 쓰는 설도 그런 거,다이어트는 우리 장조림 할 때 쓰는 설도 그런 거,다이어트는 우리 장조림 할 때 쓰는 설도 그런 거
노인남여_노인대화08_F_1531552733_69_수도권_실내_09971.wav,1531552733,F,69,수도권,13.82,그리고 돼지고기가 다이어트하는 데는 최고래 그러나 하더라도 하더 그러고 하더라고,그리고 돼지고기가 다이어트 하는 데는 최고래 그러나 하더라도 하더 그러고 하더라고,그리고 돼지고기가 다이어트 하는 데는 최고래 그러나 하더라도 하더 그러고 하더라고
노인남여_노인대화08_F_1531552733_69_수도권_실내_09972.wav,1531552733,F,69,수도권,11.09,그래서 다이어트 하는 사람들이 의외로 돼지고기 마 많이 먹는다고 하더라고,그래서 다이어트 하는 사람들이 의외로 돼지고기 많이 먹는다고 하더라고,그래서 다이어트 하는 사람들이 의외로 돼지고기 많이 먹는다고 하더라고
노인남여_노인대화08_F_1531552733_69_수도권_실내_09973.wav,1531552733,F,69,수도권,13.74,약간 닭고기는 질리니까 이제 돼지고기 안심 사서 그걸로 수육을 하 하는 하든,약간 닭고기는 질리니까 이제 돼지고기 안심 사서 그걸로 수육을 하든,약간 닭고기는 질리니까 이제 돼지고기 안심 사서 그걸로 수육을 하든
노인남여_노인대화08_F_1531552733_69_수도권_실내_09975.wav,1531552733,F,69,수도권,11.77,그럼 방법을 바꿔 본다고 했잖아요 요 요가나 기체조나,그럼 방법을 바꿔 본다고 했잖아요 요가나 기체조나,그럼 방법을 바꿔 본다고 했잖아요 요가나 기체조나
노인남여_노인대화08_F_1531552733_69_수도권_실내_09979.wav,1531552733,F,69,수도권,10.49,오키로를 빼겠다 이것도 몇 달 안에 빼겠다는,오 키로를 빼겠다 이것도 몇 달 안에 빼겠다는,오키르를 빼겠다 이것도 몇 달 안에 빼겠다는
노인남여_노인대화08_F_1531552733_69_수도권_실내_09982.wav,1531552733,F,69,수도권,12.88,요즘에 한참 많이 나오더라고 체지방 분해를 도와주는 체지방 빼는 약품,요즘에 한참 많이 나오더라고 체지방 분해를 도와주는 체지방 빼는 약품,요즘에 한참 많이 나오더라고 체지방 분해를 도와주는 체지방 빼는 약품
노인남여_노인대화08_F_1531552733_69_수도권_실내_09984.wav,1531552733,F,69,수도권,11.26,또 그런 거 도와주는 약품을 먹어 보는 보는 것도 괜찮은 거 같아,또 그런 거 도와주는 약품을 먹어보는 것도 괜찮은 거 같아,또 그런 거 도와주는 약품을 먹어보는 것도 괜찮은 거 같아
노인남여_노인대화08_F_1531552733_69_수도권_실내_09986.wav,1531552733,F,69,수도권,12.46,근데 이제 보니까 그런 다이어트를 하던 사람들이 요요가 많이 오는 게,근데 이제 보니까 그런 다이어트를 하던 사람들이 요요가 많이 오는 게,근데 이제 보니까 그런 다이어트를 하던 사람들이 요요가 많이 오는 게
노인남여_노인대화08_F_1531552733_69_수도권_실내_09987.wav,1531552733,F,69,수도권,10.75,굶고 그리고 식품을 절제하고 그거를 참고,군국 그리고 식품을 절제하고 그거를 참고,군국 그리고 식품을 절제하고 그거를 참고
노인남여_노인대화08_F_1531552733_69_수도권_실내_09991.wav,1531552733,F,69,수도권,10.92,아오 이제 마음을 푹 놓고 나는 먹어도 돼,아오 이제 마음을 푹 놓고 나는 먹어도 돼,아오 이제 마음을 푹 놓고 나는 먹어도 돼
노인남여_노인대화08_F_1531552733_69_수도권_실내_09992.wav,1531552733,F,69,수도권,14.42,그리고 그리고 이제 식욕을 절제했던 거를 먹기 시작하면 뇌에서,그리고 그리고 이제 식욕을 절제했던 거를 먹기 시작하면 돼서,그리고 그리고 이제 식욕을 절제했던 거를 먹기 시작하면 돼서
노인남여_노인대화08_F_1531552733_69_수도권_실내_09994.wav,1531552733,F,69,수도권,10.66,그러면 살이 예전의 살보다 두배로 더 찐다더라고,그러면 살이 예전의 살보다 두배로 더 찐다 더라고,그러면 살이 예전의 살보다 두배로 더 찐다 더라고
노인남여_노인대화08_F_1531552733_69_수도권_실내_09996.wav,1531552733,F,69,수도권,10.41,태워야 하는 거니까 우리가 먹는 음식을 안에서,태워야 하는 거니까 우리가 먹는 음식을 안해서,태워야 하는 거니까 우리가 먹는 음식을 안해서
노인남여_노인대화08_F_1531552733_69_수도권_실내_09998.wav,1531552733,F,69,수도권,10.92,그리고 그런 세포를 만들면 저절로 살이 안 찐대,그리고 그런 세포를 만들면 저절로 살이 안 찐대,그리고 그런 세포를 만들면 저절로 살이 안 찐대
노인남여_노인대화08_F_1531552733_69_수도권_실내_10002.wav,1531552733,F,69,수도권,13.223,한 쪽은 탄수화 탄수화물을 주면서 먹고 싶은대 싶은 대로 먹으라고 했는데,한쪽은 탄수화물을 주면서 먹고 싶은데 싶은대로 먹으라고 했는데,한쪽은 탄수화물을 주면서 먹고 싶은데 싶은대로 먹으라고 했는데
노인남여_노인대화08_F_1531552733_69_수도권_실내_10003.wav,1531552733,F,69,수도권,15.02,의외로 두 집단 중에 태울 수 태울 수 있는 음식을 먹은 사 집단 사람들이 살이 더 빠졌고,오히려 두 집단 중에 태울 태울 수 있는 음식을 먹은 집단 사람들이 살이 더 빠졌고,오히려 두 집단 중에 태울 태울 수 있는 음식을 먹은 집단 사람들이 살이 더 빠졌고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10004.wav,1531552733,F,69,수도권,12.37,마음껏 먹으라 한 사람들은 배로 살 배로 찔 줄 알았는데,마음껏 먹으라 한 사람들은 배로 찔 줄 알았는데,마음껏 먹으라 한 사람들은 배로 찔 줄 알았는데
노인남여_노인대화08_F_1531552733_69_수도권_실내_10005.wav,1531552733,F,69,수도권,11.6,실제로 오천 오천 칼로리 정도의 열량을 줬는데도,실제로 오천 오천 칼로리 정도의 열량을 줬는데도,실제로 오천 오천 칼로리 정도의 열량을 줬는데도
노인남여_노인대화08_F_1531552733_69_수도권_실내_10010.wav,1531552733,F,69,수도권,10.75,그러니까 먹는 거 가지고 살이 찌는 건 아니야,그러니까 먹는 거 가지고 살이 찌는 건 아니야,그러니까 먹는 거 가지고 살이 찌는 건 아니야
노인남여_노인대화08_F_1531552733_69_수도권_실내_10011.wav,1531552733,F,69,수도권,10.32,그리고 언니 나이나 내 나이나 갱년기고 이제 몸에 변화가 와서,그리고 언니 나이나 내 나이나 백년기이고 이제 몸에 변화가 와서,그리고 언니 나이나 내 나이나 백년기이고 이제 몸에 변화가 와서
노인남여_노인대화08_F_1531552733_69_수도권_실내_10013.wav,1531552733,F,69,수도권,13.82,살찌우고 어떻게 해서든지 지방을 만들려고 하는 세포가 더 크니까,살찌우고 어떻게 해서든지 지방을 만들려고 하는 세포가 더 크니까,살찌우고 어떻게 해서든지 지방을 만들려고 하는 세포가 더 크니까
노인남여_노인대화08_F_1531552733_69_수도권_실내_10016.wav,1531552733,F,69,수도권,10.66,다른 방법을 찾아보고 인생을 즐기는 게 더 낫지 않을까,다른 방법을 찾아보고 인생을 즐기는 게 더 낫지 않을까,다른 방법을 찾아보고 인생을 즐기는 게 더 낫지 않을까
노인남여_노인대화08_F_1531552733_69_수도권_실내_10017.wav,1531552733,F,69,수도권,10.15,나는 그렇게 생각하거든 건강도 인생이 재미있어야지,나는 그렇게 생각하거든 건강도 인생이 재미있어야지,나는 그렇게 생각하거든 건강도 인생이 재미있어야지
노인남여_노인대화08_F_1531552733_69_수도권_실내_10022.wav,1531552733,F,69,수도권,11.69,이게 스트레스면 다 살이 되는 거지 건강하지 않을 않을 거 같아,이제 스트레스면 다 살이 되는 거지 건강하지 않을 않을 거 같아,이제 스트레스면 다 살이 되는 거지 건강하지 않을 않을 거 같아
노인남여_노인대화08_F_1531552733_69_수도권_실내_10024.wav,1531552733,F,69,수도권,14.76,그러니까 본인이 하고 하고싶 하고싶고 먹고 싶은 거 마음껏 먹고,그러니까 본인이 하고 하고 싶고 먹고 싶은 거 마음껏 먹고,그러니까 본인이 하고 하고 싶고 먹고 싶은 거 마음껏 먹고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10026.wav,1531552733,F,69,수도권,12.88,그러니까 걷는 거는 아니고 앉아서 근력운동이나 스트레칭 기체조 요가,그러니까 걷는 거는 아니고 앉아서 근력 운동이나 스트레칭 기체조 요가,그러니까 걷는 거는 아니고 앉아서 근력 운동이나 스트레칭 기체조 요가
노인남여_노인대화08_F_1531552733_69_수도권_실내_10027.wav,1531552733,F,69,수도권,12.97,그런 건 근력운동이고 몸 안에 있는 근 근력을 늘리는 거니까,그런 건 근력 운동이고 몸 안에 있는 근력을 늘리는 거니까,그런건 근력 운동이고 몸 안에 있는 근력을 늘리는 거니까
노인남여_노인대화08_F_1531552733_69_수도권_실내_10028.wav,1531552733,F,69,수도권,13.31,그 다음 집에서 할 수 있는 거 기본 기본 체조로 중심 잡는 거,그다음 집에서 할 수 있는 거 기본 기본 체조로 중심 잡는 거,그다음 집에서 할 수 있는 거 기본 기본 체조로 중심 잡는 거
노인남여_노인대화08_F_1531552733_69_수도권_실내_10036.wav,1531552733,F,69,수도권,10.49,다시 전반적으로 전반적으로도 생각을 해보는 게 어떨까,다시 전반적으로 전반적으로도 생각을 해보는 게 어떨까,다시 전반적으로도 생각을 해보는 게 어떨까
노인남여_노인대화08_F_1531552733_69_수도권_실내_10037.wav,1531552733,F,69,수도권,11.77,그 방법 중 그 방법 중에서 도움을 받을 수 있는 건 많잖아,그 방법 중 그 방법 중에서 도움을 받을 수 있는 건 많잖아,그 방법 중에서 도움을 받을 수 있는 건 많잖아
노인남여_노인대화08_F_1531552733_69_수도권_실내_10040.wav,1531552733,F,69,수도권,11.18,언니 말대로 피티를 받고 그 전문가한테 도움을 받을 수도 있고,언니 말대로 피티를 받고 그 전문가한테 도움을 받을 수도 있고,언니 말대로 피티를 받고 그 전문가한테 도움을 받을 수도 있고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10041.wav,1531552733,F,69,수도권,14.59,그게 돈이 든다고 생각되면 인터넷 녹색창에 들어가 들어가서 찾아 보는가 보든가 찾아보든가,그게 돈이 든다고 생각되면 인터넷 녹색 창에 들어가 들어가서 찾아보는가 보던가 찾아보던가,그게 돈이 든다고 생각되면 인터넷 녹색 창에 들어가 들어가서 찾아보는가 보던가 찾아보던가
노인남여_노인대화08_F_1531552733_69_수도권_실내_10043.wav,1531552733,F,69,수도권,12.71,요즘에는 정보화시대니까 어디든 어디서든지 찾을 수 있더라고,요즘에는 정보화 시대니까 어디든 어디서든 짓 찾을 수 있더라고,요즘에는 정보화 시대니까 어디든 어디서든 짓 찾을 수 있더라고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10048.wav,1531552733,F,69,수도권,15.02,언니는 할머니랑 어른을 어른들 모시니까 절대 다이어트는 무리지,언니는 할머니랑 어른을 어른들 모시니까 절대 다이어트는 무리지,언니는 할머니랑 어른을 어른들 모시니까 절대 다이어트는 무리지
노인남여_노인대화08_F_1531552733_69_수도권_실내_10049.wav,1531552733,F,69,수도권,15.02,한끼 외에는 우리랑 수다 떨면서 먹는 거 와거 외에는 없잖아,한끼 위에는 우리랑 수다 떨면서 먹는 거와 거 위에는 없잖아,한끼 위에는 우리랑 수다 떨면서 먹는 거와 거 위에는 없잖아
노인남여_노인대화08_F_1531552733_69_수도권_실내_10054.wav,1531552733,F,69,수도권,11.86,배가 계속 나오니까 몸에 안 좋기는 하더라고 몸이 피곤하니 하고,배가 계속 나오니까 몸에 안 좋기는 하더라고 몸이 피곤하니 하고,배가 계속 나오니까 몸에 안 좋기는 하더라고 몸이 피곤하니 하고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10055.wav,1531552733,F,69,수도권,13.22,그리고 허리도 안 좋고 무릎도 안 좋고 총체적인 난국 난국이긴 해,그리고 허리도 안 좋고 무릎도 안 좋고 총체적인 난극 난극이긴 해,그리고 허리도 안 좋고 무릎도 안 좋고 총체적인 난극 난극이긴 해
노인남여_노인대화08_F_1531552733_69_수도권_실내_10058.wav,1531552733,F,69,수도권,11.6,모든 게 다 이제 이만큼 써 먹어서 써먹어서 병원 갈 날만 기다리는데,모든 게 다 이제 이만큼 써먹어서 병원 갈날만 기다리는데,모든 게 다 이제 이만큼 써먹어서 병원 갈날만 기다리는데
노인남여_노인대화08_F_1531552733_69_수도권_실내_10063.wav,1531552733,F,69,수도권,13.31,다이어트 한 사람들 살 살 십키로 빼고 십오키로 뺐는데,다이어트 한 사람들 살 살 십키로 빼고 십오키로 뺐는데,다이어트 한 사람들 살 살 십키로 빼고 십오키로 뺐는데
노인남여_노인대화08_F_1531552733_69_수도권_실내_10064.wav,1531552733,F,69,수도권,12.11,픽픽 쓰러지잖아 요즘에 유행하는 하는 무슨 병도 못 이기고,픽픽 쓰러지잖아 요즘에 유행하는 하는 무슨 병도 못 이기고,픽픽 쓰러지잖아 요즘에 유행하는 하는 무슨 병도 못 이기고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10066.wav,1531552733,F,69,수도권,10.58,그치만 그게 부러울 뿐이지 그 사람이 나중에 어떻게 될 줄 알아,그치만 그게 부러울 뿐이지 그 사람이 나중에 어떻게 될 줄 알아,그치만 그게 부러울 뿐이지 그 사람이 나중에 어떻게 될 줄 알아
노인남여_노인대화08_F_1531552733_69_수도권_실내_10075.wav,1531552733,F,69,수도권,11.86,그리고 우리 나이에 오키로 빼면 없어 보이 보여 볼살도 들어가고,그리고 우리 나이에 오 키로 빼면 없어 보이 보여 불살도 들어가고,그리고 우리 나이에 오키로 빼면 없어 보이 보여 불살도 들어가고
노인남여_노인대화08_F_1531552733_69_수도권_실내_10077.wav,1531552733,F,69,수도권,11.01,배에 있는 내장지방이 나 체 지방 이런 게 빠진다고 하면,배에 있는 내장 지방이 나체 지방 지방 이런게 빠진다고 하면,배에 있는 내장 지방이 나체 지방 지방 이런 게 빠진다고 하면
노인남여_노인대화08_F_1531552733_69_수도권_실내_10083.wav,1531552733,F,69,수도권,13.31,말씀하시는 그냥 걷는 것 것만으로 건 되는 건 아닌 거 같애,말씀하시는 그냥 걷는 것만으로 걷는 건 아닌 거 같애,말씀하시는 그냥 걷는 것만으로 걷는 건 아닌 거 같애
노인남여_노인대화08_F_1531552733_69_수도권_실내_10093.wav,1531552733,F,69,수도권,13.14,요가 프로그램 이나 건강 프로그램 으로 그르 프로그램에 보면 다 나와,요가 프로그램이나 건강 프로그램으로 프로그램에 보면 다 나와,요가 프로그램이나 건강 프로그램으로 프로그램에 보면 다 나와
노인남여_노인대화08_F_1531552733_69_수도권_실내_10094.wav,1531552733,F,69,수도권,10.41,그니까 정보를 찾으려고 하면 어디서든지 많이 찾을 수 있어,그니까 정보를 찾으려고 하면 어디서든지 많이 찾을 수 있어,그니까 정보를 찾으려고 하면 어디서든지 많이 찾을 수 있어
노인남여_노인대화08_F_1531552733_69_수도권_실내_10095.wav,1531552733,F,69,수도권,11.09,실제로는 뭐 우리가 잘 보는 알토란도 있고 그러니까,실제로는 뭐 우리가 잘 보는 알투란도 있고 그러니까,실제로는 뭐 우리가 잘 보는 알투란도 있고 그러니까
노인남여_노인대화08_F_1531552733_69_수도권_실내_10098.wav,1531552733,F,69,수도권,14.16,올해가 가기 전에 아니 몇 개월 안에 오키로 오키로 빠기 빼기를 바랄게,올해가 가기 전에 아니 몇 개월 안에 오키로 오키로 빼기를 바랄게,올해가 가기 전에 아니 몇 개월 안에 오키로 오키로 빼기를 바랄게
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02101.wav,1531552733,F,69,수도권,15.02,너무너무 부드럽고 부드럽고요 귀엽고 예뻐요 너무너무 부드럽고 부드럽고요 귀엽,너무너무 부드럽고 부드럽고요 귀엽고 예뻐요 너무너무 부드럽고 부드럽고요,너무너무 부드럽고 부드럽고요 귀엽고 예뻐요 너무너무 부드럽고 부드럽고요
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02104.wav,1531552733,F,69,수도권,15.02,너희는 남에게서 바라는 대로 나에게 해주어 해주어라 남에게 해주어라,너희는 남에게서 바라는 대로 나에게 해주어 해주어라 남에게 해주어라,너희는 남에게서 바라는 대로 나에게 해주어 해주어라 남에게 해주어라
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02110.wav,1531552733,F,69,수도권,10.83,네번째 생산 양식은 자본주의적 생산이다,네 번째 생산 양식은 자본주의적 생산이다,네 번째 생산 양식은 자본주의적 생산이다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02112.wav,1531552733,F,69,수도권,10.49,노동 시간 단 단축의 공감대는 형성되고 있습니다,노동 시간 단축의 공감대는 형성되고 있습니다,노동 시간 단축의 공감대는 형성되고 있습니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02113.wav,1531552733,F,69,수도권,10.49,노동계가 동투 겨울투쟁에 나섰습니다,노동계가 동투 겨울 투쟁에 나섰습니다,노동계가 동투 겨울 투쟁에 나섰습니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02115.wav,1531552733,F,69,수도권,10.32,노동자의 인권이 신장돼 갔습니다,노동자의 인권이 신장 돼 갔습니다,노동자의 인권이 신장 돼 갔습니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02118.wav,1531552733,F,69,수도권,10.75,노사 간 협상도 전면 중단된 상태입니다,노사간 협상도 전면 중단 된 상태입니다,노사간 협상도 전면 중단 된 상태입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02119.wav,1531552733,F,69,수도권,11.69,노사 관계에 진통이 예상되고 있어 있습니다,두사관계에 진통이 예상되고 있어 있습니다,조사 관계에 진통이 예상되고 있어 있습니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02120.wav,1531552733,F,69,수도권,10.24,노사 협상이 지금 어떻게 진행되고 있습니까,노사협상이 지금 어떻게 진행되고 있습니까,노사협상이 지금 어떻게 진행되고 있습니까
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02124.wav,1531552733,F,69,수도권,10.58,노씨가 공문서 위조에 사용 사용한 컴퓨터입니다,노씨가 공문서 위주의 사용 사용한 컴퓨터입니다,노시가 공문서 위주의 사용 사용한 컴퓨터입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02131.wav,1531552733,F,69,수도권,15.02,노조 측의 핵심 핵심 요구는 고용인정입니다,노조 측의 핵심 핵심 요구는 고용 인정입니다,노조 측의 핵심 요구는 고용 인정입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02145.wav,1531552733,F,69,수도권,11.86,논점을 구분하고 전제와 결론을 찾으라,논점을 구분하고 전제와 결론을 찾으라,논쟁을 구분하고 전제와 결론을 찾으라
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02146.wav,1531552733,F,69,수도권,11.52,논증은 명제들을 그냥 모아 놓은 것이 아니다,논정은 명제들을 그냥 모아 놓은 것이 아니다,논정은 명제들을 그냥 모아 놓은 것이 아니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02159.wav,1531552733,F,69,수도권,11.01,농촌 주택은 전원적 풍치를 향유할 수 있다,농촌 주택은 전원적 풍치를 향유할 수 있다,농촌 주택은 전원적 풍치를 향유할 수 있다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02175.wav,1531552733,F,69,수도권,12.46,뇌의 상처가 일상적 생활에 생화 생활에도 타격을 주었다,뇌의 상처가 일상적 생활에 생활에도 타격을 주었다,뇌의 상처가 일상적 생활에 생활에도 타격을 주었다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02200.wav,1531552733,F,69,수도권,11.176,뉴욕 증시가 이상 기류를 타고 있다죠,너희 역총시가 이상기류를 타고 있다죠,너 역정씨가 이상기류를 타고 있다죠
노인남여_노인대화12_F_1527825984_71_충청_실내_15433.wav,1527825984,F,71,충청,11.69,삼십대 중반부터 올랐을꺼야 집이 오르는 거를 경제력이 있을 때,삼십대 중발부터 몰랐을 거야 집이 오르는 거를 경제력이 있을 때,삼십대 중발부터 몰랐을 거야 집이 오르는 거를 경제력이 있을 때
